Date,Open,High,Low,Close,Volume,Adjusted,Symbol,EPS,Dividend
2013-04-11,55.086,55.901,54.896,54.124001,5679000,52.508427,MA,2.2,0.15
2013-04-12,55.11,55.292,54.591,53.299,6794000,51.708038,MA,2.2,0.15
2013-04-15,54.654,55.028,53.776,52.171001,5281000,50.613716,MA,2.2,0.15
2013-04-16,53.921,54.794,53.812,53.158001,5494000,51.571251,MA,2.2,0.15
2013-04-17,54.347,54.719,54.082,52.576,6310000,51.006626,MA,2.2,0.15
2013-04-18,54.193,54.268,53.703,52.099998,6434000,50.544834,MA,2.2,0.15
2013-04-19,53.892,53.982,53.452,52.195999,5106000,50.637966,MA,2.2,0.15
2013-04-22,53.811,53.98,53.475,52.210999,4398000,50.652512,MA,2.2,0.15
2013-04-23,54.212,54.753,53.97,53.099998,3569000,51.514977,MA,2.2,0.15
2013-04-24,54.834,55.12,54.757,53.202,2663000,51.613937,MA,2.2,0.15
2013-04-25,55.056,55.558,54.131,53.514,3787000,51.916626,MA,2.2,0.15
2013-04-26,55.066,55.472,54.988,53.533001,4543000,51.935066,MA,2.2,0.15
2013-04-29,55.402,55.66,55.182,53.901001,3809000,52.292072,MA,2.2,0.15
2013-04-30,55.64,56.994,55.617,55.292999,7987000,53.642517,MA,2.2,0.15
2013-05-01,55.535,56.161,55.251,53.981998,10110000,52.370655,MA,2.07,0.15
2013-05-02,55.249,56.417,55.217,54.553001,9470000,52.924618,MA,2.07,0.15
2013-05-03,56.872,57.482,56.757,55.355,7941000,53.702679,MA,2.07,0.15
2013-05-06,57.063,57.39,56.386,54.772999,6063000,53.138039,MA,2.07,0.15
2013-05-07,56.494,56.891,56.222,55.125999,4333000,53.480507,MA,2.07,0.15
2013-05-08,56.813,57.203,56.515,55.372002,4391000,53.71917,MA,2.07,0.15
2013-05-09,56.996,57.328,56.681,55.188,4387000,53.540661,MA,2.07,0.15
2013-05-10,57.083,57.469,55.021,55.513,4670000,53.855949,MA,2.07,0.15
2013-05-13,57.001,57.559,57.001,55.584,3441000,53.924828,MA,2.07,0.15
2013-05-14,57.502,58.883,57.354,56.967999,6568000,55.267525,MA,2.07,0.15
2013-05-15,58.789,59.264,58.667,57.436001,6555000,55.721558,MA,2.07,0.15
2013-05-16,59.05,59.131,58.768,57.014,4409000,55.31216,MA,2.07,0.15
2013-05-17,59.203,60.3,58.986,58.478001,6242000,56.732456,MA,2.07,0.15
2013-05-20,60.108,60.665,59.993,58.334,4466000,56.592743,MA,2.07,0.15
2013-05-21,60.251,60.712,60.032,58.485001,3918000,56.739243,MA,2.07,0.15
2013-05-22,60.506,60.639,59.387,57.671001,5612000,55.949539,MA,2.07,0.15
2013-05-23,58.73,59.474,58.587,56.973,6476000,55.272369,MA,2.07,0.15
2013-05-24,58.419,59.05,58.065,57.146,3910000,55.440208,MA,2.07,0.15
2013-05-28,59.785,60.328,59.343,57.574001,4709000,55.855434,MA,2.07,0.15
2013-05-29,58.993,59.394,58.8,57.300999,3508000,55.590591,MA,2.07,0.15
2013-05-30,59.12,60.057,58.961,57.616001,3784000,55.896183,MA,2.07,0.15
2013-05-31,59.29,59.846,58.714,57.025002,6107000,55.322826,MA,2.07,0.15
2013-06-03,58.892,59.363,58.616,57.591,5822000,55.871925,MA,2.07,0.15
2013-06-04,59.319,59.465,58.134,56.821999,6460000,55.125877,MA,2.07,0.15
2013-06-05,58.238,58.569,57.649,55.957001,5421000,54.286705,MA,2.07,0.15
2013-06-06,57.491,58.255,57.424,56.494999,4399000,54.808647,MA,2.07,0.15
2013-06-07,58.522,58.689,58.101,56.625,7163000,54.934776,MA,2.07,0.15
2013-06-10,58.506,58.66,57.997,56.577999,4113000,54.889164,MA,2.07,0.15
2013-06-11,57.947,58.263,57.723,56.043999,4334000,54.371109,MA,2.07,0.15
2013-06-12,58.215,58.25,57.515,55.798,5816000,54.132446,MA,2.07,0.15
2013-06-13,57.472,59.325,57.42,57.372002,8606000,55.659462,MA,2.07,0.15
2013-06-14,59.167,59.246,58.671,57.116001,6231000,55.41111,MA,2.07,0.15
2013-06-17,59.173,59.886,59.173,57.819,7248000,56.093128,MA,2.07,0.15
2013-06-18,59.944,60.288,59.808,58.441002,5495000,56.696564,MA,2.07,0.15
2013-06-19,60.356,61.01,60.329,58.637001,7661000,56.886707,MA,2.07,0.15
2013-06-20,59.743,60.372,58.98,57.271999,9215000,55.56245,MA,2.07,0.15
2013-06-21,59.701,59.774,58.638,57.328999,12178000,55.617744,MA,2.07,0.15
2013-06-24,58.07,58.71,57.463,56.259998,9427000,54.58065,MA,2.07,0.15
2013-06-25,58.472,58.509,57.89,56.458,8312000,54.772747,MA,2.07,0.15
2013-06-26,58.548,59.037,58.114,57,5343000,55.298565,MA,2.07,0.15
2013-06-27,58.911,59.52,58.754,57.068001,5942000,55.36454,MA,2.07,0.15
2013-06-28,58.668,59.218,58.39,57.450001,10396000,55.735134,MA,2.07,0.15
2013-07-01,59.641,60.815,59.532,58.320999,8534000,56.580135,MA,2.07,0.15
2013-07-02,59.98,60.707,59.755,58.306,5605000,56.565586,MA,2.07,0.15
2013-07-03,59.762,60.573,59.762,58.618,2434000,56.868267,MA,2.07,0.15
2013-07-05,60.753,61.271,60.341,59.502998,5465000,57.785992,MA,2.07,0.18
2013-07-08,61.492,62.065,60.668,58.929001,7052000,57.228558,MA,2.07,0.18
2013-07-09,61.136,61.421,60.946,59.359001,5922000,57.646168,MA,2.07,0.18
2013-07-10,61.124,61.282,60.483,59.091,5330000,57.385895,MA,2.07,0.18
2013-07-11,61.455,61.95,60.975,60.102001,4652000,58.367722,MA,2.07,0.18
2013-07-12,61.86,61.97,61.408,59.886002,4498000,58.157959,MA,2.07,0.18
2013-07-15,61.705,61.783,61.165,59.587002,4306000,57.867584,MA,2.07,0.18
2013-07-16,61.394,61.568,60.689,58.979,4682000,57.277119,MA,2.07,0.18
2013-07-17,60.032,61.159,60.027,59.334999,9218000,57.622849,MA,2.07,0.18
2013-07-18,61.374,61.859,61.219,59.692001,3487000,57.969547,MA,2.07,0.18
2013-07-19,61.657,61.881,61.027,59.333,8235000,57.620903,MA,2.07,0.18
2013-07-22,61.2,62.179,61.068,60.259998,5362000,58.521164,MA,2.07,0.18
2013-07-23,62.177,62.282,61.525,59.799999,4649000,58.074436,MA,2.07,0.18
2013-07-24,61.611,61.783,60.717,59.098999,7752000,57.393661,MA,2.07,0.18
2013-07-25,61.186,61.974,61.179,59.897999,7277000,58.169605,MA,2.07,0.18
2013-07-26,61.434,61.755,61.054,59.814999,3848000,58.089001,MA,2.07,0.18
2013-07-29,61.666,61.885,61.22,59.702,3266000,57.979259,MA,2.07,0.18
2013-07-30,61.747,62.184,61.687,60.141998,6028000,58.406563,MA,2.07,0.18
2013-07-31,64.305,64.484,58.387,61.061001,40090000,59.299046,MA,2.28,0.18
2013-08-01,63.712,66.895,63.712,64.638,30337000,62.772835,MA,2.27,0.18
2013-08-02,66.342,66.624,65.943,64.556999,6684000,62.694168,MA,2.27,0.18
2013-08-05,66.027,66.505,65.946,64.245003,5878000,62.391178,MA,2.27,0.18
2013-08-06,66.129,67.65,65.896,65.400002,8199000,63.512844,MA,2.27,0.18
2013-08-07,67.24,67.24,66.421,64.632004,5860000,62.767002,MA,2.27,0.18
2013-08-08,66.835,66.931,66.055,64.584,4532000,62.720398,MA,2.27,0.18
2013-08-09,66.661,66.661,65.663,63.796001,3933000,61.955132,MA,2.27,0.18
2013-08-12,65.861,65.861,64.79,63.071999,5240000,61.252022,MA,2.27,0.18
2013-08-13,65.573,65.573,64.894,63.333,3245000,61.505489,MA,2.27,0.18
2013-08-14,65.45,65.606,64.673,62.998001,3943000,61.180153,MA,2.27,0.18
2013-08-15,64.24,64.335,63.392,61.874001,5329000,60.088596,MA,2.27,0.18
2013-08-16,63.667,64.278,63.443,61.820999,4834000,60.037113,MA,2.27,0.18
2013-08-19,63.755,64.461,63.585,61.988998,3907000,60.200264,MA,2.27,0.18
2013-08-20,63.961,64.365,63.737,62.241001,2985000,60.444992,MA,2.27,0.18
2013-08-21,63.802,64.624,63.637,61.931,9306000,60.143944,MA,2.27,0.18
2013-08-22,64.151,64.151,63.519,62.108002,3926000,60.31583,MA,2.27,0.18
2013-08-23,64.051,64.52,63.637,62.611,4587000,60.804317,MA,2.27,0.18
2013-08-26,64.434,64.434,63.28,61.518002,5829000,59.742863,MA,2.27,0.18
2013-08-27,62.625,63.079,62.387,60.792,5471000,59.037811,MA,2.27,0.18
2013-08-28,62.39,63.144,62.341,61.061001,6406000,59.299046,MA,2.27,0.18
2013-08-29,62.864,63.677,62.859,61.257,5060000,59.489391,MA,2.27,0.18
2013-08-30,63.219,63.325,62.152,60.608002,6123000,58.859127,MA,2.27,0.18
2013-09-03,63.018,64.339,62.863,62.345001,11390000,60.545994,MA,2.27,0.18
2013-09-04,64.197,64.632,63.585,62.34,4018000,60.541138,MA,2.27,0.18
2013-09-05,64.151,65.04,64.097,62.900002,3822000,61.084984,MA,2.27,0.18
2013-09-06,65.078,65.875,64.575,63.661999,5874000,61.824997,MA,2.27,0.18
2013-09-09,65.697,65.993,65.441,64.040001,6169000,62.192097,MA,2.27,0.18
2013-09-10,66.311,67.148,66.275,65.150002,7172000,63.270061,MA,2.27,0.18
2013-09-11,67.189,68.294,66.394,65.846001,7539000,63.945961,MA,2.27,0.18
2013-09-12,68.141,69.228,67.395,66.751999,10857000,64.825836,MA,2.27,0.18
2013-09-13,68.661,68.97,68.444,66.640999,6090000,64.718033,MA,2.27,0.18
2013-09-16,69.382,69.506,68.852,67.099998,7003000,65.163795,MA,2.27,0.18
2013-09-17,69.332,70.108,69.148,67.917,4810000,65.957214,MA,2.27,0.18
2013-09-18,69.918,70.898,69.654,68.764,4670000,66.77977,MA,2.27,0.18
2013-09-19,71.23,71.566,70.547,68.637001,5099000,66.656425,MA,2.27,0.18
2013-09-20,71.016,71.016,70.276,68.573997,6726000,66.595268,MA,2.27,0.18
2013-09-23,70.572,71.049,70.032,68.299004,5171000,66.328194,MA,2.27,0.18
2013-09-24,70.278,71.221,69.85,68.537003,6000000,66.559319,MA,2.27,0.18
2013-09-25,70.399,70.642,69.17,67.194,8780000,65.255081,MA,2.27,0.18
2013-09-26,69.529,69.997,69.247,67.758003,3815000,65.802811,MA,2.27,0.18
2013-09-27,69.756,70.289,69.519,68.184998,3133000,66.217468,MA,2.27,0.18
2013-09-30,69.78,69.795,69.009,67.278,4362000,65.336662,MA,2.27,0.18
2013-10-01,69.446,69.977,69.246,67.778999,4121000,65.823189,MA,2.27,0.18
2013-10-02,69.55,69.652,69.129,67.630997,4632000,65.679466,MA,2.27,0.18
2013-10-03,69.318,69.598,68.378,66.905998,5547000,64.975395,MA,2.27,0.18
2013-10-04,68.791,69.477,68.727,67.333,4077000,65.390045,MA,2.27,0.18
2013-10-07,68.701,69.032,68.432,66.607002,5289000,64.742699,MA,2.27,0.21
2013-10-08,68.549,68.657,67.02,65.387001,7294000,63.556862,MA,2.27,0.21
2013-10-09,67.461,68.36,66.608,65.723,6541000,63.883453,MA,2.27,0.21
2013-10-10,68.758,69.813,68.608,67.859001,4913000,65.959679,MA,2.27,0.21
2013-10-11,69.84,70.528,69.52,68.417999,5458000,66.503021,MA,2.27,0.21
2013-10-14,69.898,70.992,69.372,68.910004,3598000,66.981255,MA,2.27,0.21
2013-10-15,70.704,71.32,70.232,68.639,9156000,66.717827,MA,2.27,0.21
2013-10-16,70.931,71.973,70.757,69.550003,5440000,67.60334,MA,2.27,0.21
2013-10-17,71.264,72.53,71.255,70.463997,5420000,68.491753,MA,2.27,0.21
2013-10-18,72.736,73.702,72.129,71.518997,5959000,69.51722,MA,2.27,0.21
2013-10-21,73.767,74.06,72.96,71.783997,4799000,69.774796,MA,2.27,0.21
2013-10-22,74.254,74.835,73.725,71.867996,4306000,69.856453,MA,2.27,0.21
2013-10-23,73.662,73.726,72.737,71.097,4414000,69.107033,MA,2.27,0.21
2013-10-24,73.513,74.792,73.457,72.469002,4020000,70.440628,MA,2.27,0.21
2013-10-25,74.588,75.354,74.078,72.377998,4640000,70.352173,MA,2.27,0.21
2013-10-28,74.488,75.267,74.213,72.994003,4411000,70.950935,MA,2.27,0.21
2013-10-29,75.456,75.908,74.85,73.244003,4655000,71.193954,MA,2.27,0.21
2013-10-30,75.513,75.575,74.212,72.568001,5562000,70.536865,MA,2.27,0.21
2013-10-31,75.106,75.577,72.776,71.709999,10221000,69.702866,MA,2.38,0.21
2013-11-01,74.48,76.053,74.4,73.748001,8304000,71.68383,MA,2.36,0.21
2013-11-04,75.959,76.112,74.715,72.839996,4568000,70.801247,MA,2.36,0.21
2013-11-05,74.825,75.95,74.406,73.638,6120000,71.57692,MA,2.36,0.21
2013-11-06,75.925,75.962,75.111,73.387001,4849000,71.332932,MA,2.36,0.21
2013-11-07,75.859,75.879,74.035,72.132004,4743000,70.113075,MA,2.36,0.21
2013-11-08,74.124,75.565,74.124,73.446999,4558000,71.391266,MA,2.36,0.21
2013-11-11,75.525,76.483,75.331,74.115997,4068000,72.041534,MA,2.36,0.21
2013-11-12,76.076,76.203,75.259,73.767998,4520000,71.70327,MA,2.36,0.21
2013-11-13,75.616,75.869,75.298,73.547997,4843000,71.489418,MA,2.36,0.21
2013-11-14,75.616,76.542,75.571,74.352997,3384000,72.271881,MA,2.36,0.21
2013-11-15,76.496,77.53,76.496,75.225998,4843000,73.120468,MA,2.36,0.21
2013-11-18,77.542,78.158,77.284,75.455002,6949000,73.343056,MA,2.36,0.21
2013-11-19,77.623,77.931,76.646,74.695,3141000,72.604332,MA,2.36,0.21
2013-11-20,76.954,77.57,76.486,74.593002,3059000,72.505188,MA,2.36,0.21
2013-11-21,76.629,77.117,76.629,74.699997,3685000,72.609184,MA,2.36,0.21
2013-11-22,76.905,77.764,76.802,75.445,3796000,73.333336,MA,2.36,0.21
2013-11-25,78.103,78.137,77.407,75.649002,4461000,73.531639,MA,2.36,0.21
2013-11-26,77.873,78.718,77.674,75.704002,5048000,73.585075,MA,2.36,0.21
2013-11-27,78.291,78.649,77.787,76.040001,2596000,73.911674,MA,2.36,0.21
2013-11-29,78.336,78.703,78.15,76.081001,2388000,73.951538,MA,2.36,0.21
2013-12-02,78.272,78.574,77.571,75.612,4185000,73.495659,MA,2.36,0.21
2013-12-03,77.458,77.691,76.877,75.410004,4184000,73.299324,MA,2.36,0.21
2013-12-04,77.365,77.545,76.549,74.817001,5091000,72.7229,MA,2.36,0.21
2013-12-05,77.185,77.664,76.852,75.150002,3597000,73.046593,MA,2.36,0.21
2013-12-06,77.956,78.152,77.44,75.847,3310000,73.724068,MA,2.36,0.21
2013-12-09,78.487,78.855,77.983,75.886002,4348000,73.762001,MA,2.36,0.21
2013-12-10,78.034,79.125,78.034,76.361,6168000,74.223686,MA,2.36,0.21
2013-12-11,81.66,82.471,81.22,79.056999,25460000,76.844231,MA,2.36,0.21
2013-12-12,81.429,81.429,80.383,78.253998,10075000,76.063713,MA,2.36,0.21
2013-12-13,80.812,81.459,80.602,78.796997,6828000,76.591522,MA,2.36,0.21
2013-12-16,81.583,82.351,81.45,79.675003,7478000,77.444939,MA,2.36,0.21
2013-12-17,82.283,82.668,81.904,79.794998,9610000,77.561584,MA,2.36,0.21
2013-12-18,82.084,82.665,81.134,80.206001,10444000,77.96109,MA,2.36,0.21
2013-12-19,82.509,83.251,82.204,80.538002,9530000,78.283783,MA,2.36,0.21
2013-12-20,83.183,84.691,83.028,81.705002,13154000,79.418129,MA,2.36,0.21
2013-12-23,84.882,84.94,83.596,81.510002,8946000,79.228569,MA,2.36,0.21
2013-12-24,83.797,83.931,83.44,81.32,4048000,79.0439,MA,2.36,0.21
2013-12-26,83.852,84.557,83.761,82.190002,5940000,79.889557,MA,2.36,0.21
2013-12-27,84.567,85.219,84.365,82.787003,5710000,80.469833,MA,2.36,0.21
2013-12-30,85.402,86.308,85.241,83.330002,7068000,80.997635,MA,2.36,0.21
2013-12-31,86.354,86.355,85.454,83.545998,6759000,81.207581,MA,2.36,0.21
2014-01-02,86.152,86.21,85.4,83.414001,7214000,81.079285,MA,2.36,0.21
2014-01-03,85.816,85.987,84.979,83.081001,6438000,80.755608,MA,2.36,0.21
2014-01-06,85.592,85.789,84.841,82.668999,7022000,80.355141,MA,2.36,0.21
2014-01-07,85.38,86.221,85.379,83.709,7635000,81.474442,MA,2.36,0.29
2014-01-08,86.028,86.716,85.894,83.683998,6936000,81.450104,MA,2.36,0.29
2014-01-09,86.304,86.739,85.919,84.360001,7025000,82.108055,MA,2.36,0.29
2014-01-10,87.007,87.072,85.441,83.475998,8211000,81.247658,MA,2.36,0.29
2014-01-13,85.837,86.098,82.978,81,12354000,78.837769,MA,2.36,0.29
2014-01-14,83.511,84.554,82.619,82.170998,10869000,79.977493,MA,2.36,0.29
2014-01-15,84.774,85.254,84.376,82.336998,7750000,80.139061,MA,2.36,0.29
2014-01-16,84.744,85.07,84.498,82.550003,4965000,80.346382,MA,2.36,0.29
2014-01-17,84.763,85.689,83.004,81.842003,13330000,79.65728,MA,2.36,0.29
2014-01-21,84.559,84.923,83.636,81.848,10103000,79.663116,MA,2.36,0.29
2014-01-22,84.465,86.201,84.249,83.300003,7220600,81.07637,MA,2.36,0.29
2014-01-23,86.098,86.109,84.167,82.360001,6590300,80.161446,MA,2.36,0.29
2014-01-24,84.023,84.228,80.653,78.510002,9460200,76.414238,MA,2.36,0.29
2014-01-27,81.115,81.146,77.006,76.050003,13707500,74.019897,MA,2.36,0.29
2014-01-28,78.804,81.259,78.68,78.830002,7735000,76.725685,MA,2.36,0.29
2014-01-29,80.334,80.828,79.122,77.699997,7908500,75.625832,MA,2.36,0.29
2014-01-30,82.656,82.759,80.386,79.760002,8702200,77.630859,MA,2.18,0.29
2014-01-31,77.581,79.102,73.718,75.68,23252800,73.659775,MA,2.26,0.29
2014-02-03,78.136,78.506,75.875,73.910004,9828200,71.937035,MA,2.26,0.29
2014-02-04,76.256,76.389,74.797,73.120003,11378100,71.168098,MA,2.26,0.29
2014-02-05,74.756,75.516,74.088,72.839996,7768100,70.895576,MA,2.26,0.29
2014-02-06,75.238,76.965,75.146,74.900002,6804600,72.900589,MA,2.26,0.29
2014-02-07,77.745,79.04,77.191,76.309998,8437500,74.272949,MA,2.26,0.29
2014-02-10,78.763,79.461,77.93,76.349998,4885600,74.311882,MA,2.26,0.29
2014-02-11,78.906,78.937,78.084,76.190002,5322900,74.156151,MA,2.26,0.29
2014-02-12,78.536,79.04,77.745,75.970001,4775200,73.942024,MA,2.26,0.29
2014-02-13,77.55,78.742,77.191,76.529999,4912300,74.487068,MA,2.26,0.29
2014-02-14,78.68,79.79,78.578,77.389999,4731900,75.324112,MA,2.26,0.29
2014-02-18,80.612,80.643,79.317,77.489998,5811700,75.42144,MA,2.26,0.29
2014-02-19,79.461,80.15,78.629,76.650002,6032800,74.603874,MA,2.26,0.29
2014-02-20,78.989,78.989,76.903,75.860001,8711100,73.834961,MA,2.26,0.29
2014-02-21,77.941,78.444,77.571,75.699997,6551800,73.67923,MA,2.26,0.29
2014-02-24,77.643,79.081,77.632,75.959999,7942200,73.932289,MA,2.26,0.29
2014-02-25,78.084,79.081,77.591,76.739998,7435800,74.691475,MA,2.26,0.29
2014-02-26,78.937,79.533,78.711,77.360001,7437200,75.294914,MA,2.26,0.29
2014-02-27,79.461,80.15,79.112,77.760002,4931400,75.684235,MA,2.26,0.29
2014-02-28,80.345,80.828,79.06,77.720001,5916500,75.645325,MA,2.26,0.29
2014-03-03,78.629,79.204,77.725,76.730003,6154600,74.681747,MA,2.26,0.29
2014-03-04,79.944,80.961,79.533,78.5,5302700,76.404488,MA,2.26,0.29
2014-03-05,80.828,81.043,79.965,78.199997,4230200,76.112518,MA,2.26,0.29
2014-03-06,80.55,80.869,79.697,77.629997,4593400,75.557709,MA,2.26,0.29
2014-03-07,80.211,80.396,79.646,77.940002,4133600,75.859421,MA,2.26,0.29
2014-03-10,79.934,80.078,79.389,77.389999,3314700,75.324112,MA,2.26,0.29
2014-03-11,79.615,80.602,78.999,77.900002,4834400,75.820503,MA,2.26,0.29
2014-03-12,79.338,80.489,78.906,78.339996,4739700,76.248764,MA,2.26,0.29
2014-03-13,80.53,80.93,78.639,76.620003,6521400,74.574684,MA,2.26,0.29
2014-03-14,78.608,79.338,78.321,76.339996,4856900,74.302147,MA,2.26,0.29
2014-03-17,78.855,79.975,78.845,77.830002,3910900,75.752365,MA,2.26,0.29
2014-03-18,80.242,81.146,79.667,78.919998,4523500,76.813286,MA,2.26,0.29
2014-03-19,81.105,81.783,80.057,78.309998,5929300,76.219559,MA,2.26,0.29
2014-03-20,80.355,80.807,79.739,78.410004,5197800,76.316902,MA,2.26,0.29
2014-03-21,81.516,82.019,77.982,75.989998,15077700,73.961487,MA,2.26,0.29
2014-03-24,78.578,79.841,77.951,77.389999,8816800,75.324112,MA,2.26,0.29
2014-03-25,79.708,79.903,77.293,75.279999,7128300,73.270454,MA,2.26,0.29
2014-03-26,77.889,78.259,75.701,73.709999,7611000,71.74234,MA,2.26,0.29
2014-03-27,75.557,75.639,74.334,73.339996,7690100,71.382233,MA,2.26,0.29
2014-03-28,75.403,75.814,74.427,73.220001,5245000,71.265434,MA,2.26,0.29
2014-03-31,75.886,76.923,75.516,74.699997,5843600,72.705925,MA,2.26,0.29
2014-04-01,77.314,77.406,76.42,74.809998,4105600,72.812996,MA,2.26,0.29
2014-04-02,76.944,77.417,76.574,74.699997,4271600,72.705925,MA,2.26,0.29
2014-04-03,77.098,77.622,76.276,74.529999,4133300,72.540482,MA,2.26,0.29
2014-04-04,77.468,77.56,73.677,72.18,8287100,70.253204,MA,2.26,0.29
2014-04-07,73.513,73.821,72.251,71.330002,9699100,69.531853,MA,2.26,0.34
2014-04-08,73.062,73.8,72.836,71.519997,6280200,69.717072,MA,2.26,0.34
2014-04-09,73.79,75.575,73.462,73.559998,6984700,71.705635,MA,2.26,0.34
2014-04-10,75.575,76.242,72.785,71.169998,8982800,69.375885,MA,2.26,0.34
2014-04-11,71.862,72.2,70.456,68.68,11610500,66.948647,MA,2.26,0.34
2014-04-14,71.595,73.831,71.4,71.18,10893900,69.385635,MA,2.26,0.34
2014-04-15,74.17,74.621,72.303,72.150002,7009600,70.331177,MA,2.26,0.34
2014-04-16,74.765,75.862,74.375,73.93,7002300,72.066307,MA,2.26,0.34
2014-04-17,75.986,76.755,75.514,74.129997,5552300,72.261269,MA,2.26,0.34
2014-04-21,76.17,76.56,75.739,74.309998,5991600,72.436722,MA,2.26,0.34
2014-04-22,76.396,76.704,75.76,74.529999,5049800,72.651176,MA,2.26,0.34
2014-04-23,76.252,76.427,74.949,73.360001,5056400,71.510689,MA,2.26,0.34
2014-04-24,75.616,76.652,75.226,74.349998,5191700,72.475723,MA,2.26,0.34
2014-04-25,74.077,74.888,72.426,70.660004,9657700,68.878754,MA,2.26,0.34
2014-04-28,72.631,74.026,72.036,71.239998,8649400,69.444115,MA,2.26,0.34
2014-04-29,73.339,74.488,73.175,72.029999,6030500,70.214218,MA,2.26,0.34
2014-04-30,74.211,75.534,73.39,73.550003,6552600,71.6959,MA,2.26,0.34
2014-05-01,77.524,78.694,75.965,74.220001,9752000,72.349007,MA,2.43,0.34
2014-05-02,76.119,76.427,74.395,73.779999,5977100,71.920097,MA,2.43,0.34
2014-05-05,75.103,76.796,74.837,74.82,4776900,72.933876,MA,2.43,0.34
2014-05-06,76.262,76.396,75.657,73.809998,4290100,71.949326,MA,2.43,0.34
2014-05-07,75.842,76.293,74.939,73.870003,4411900,72.007828,MA,2.43,0.34
2014-05-08,75.78,77.422,75.401,74.239998,4628200,72.368492,MA,2.43,0.34
2014-05-09,75.924,76.365,75.421,74.379997,2975600,72.504967,MA,2.43,0.34
2014-05-12,76.622,77.165,76.427,75.019997,2975200,73.12883,MA,2.43,0.34
2014-05-13,77.134,77.381,76.375,74.830002,3268500,72.943619,MA,2.43,0.34
2014-05-14,76.591,76.96,75.873,74.099998,2595900,72.232025,MA,2.43,0.34
2014-05-15,75.914,76.16,74.765,73.080002,4301600,71.237732,MA,2.43,0.34
2014-05-16,74.919,75.77,74.436,73.75,3703800,71.890869,MA,2.43,0.34
2014-05-19,75.37,76.304,75.308,73.860001,3428800,71.99807,MA,2.43,0.34
2014-05-20,75.729,76.416,75.411,73.650002,3764700,71.793381,MA,2.43,0.34
2014-05-21,76.119,77.596,76.088,75.629997,4365800,73.723465,MA,2.43,0.34
2014-05-22,77.77,78.191,77.042,75.75,4625400,73.840439,MA,2.43,0.34
2014-05-23,77.965,78.653,77.781,76.449997,3376100,74.522781,MA,2.43,0.34
2014-05-27,78.868,79.904,78.704,77.029999,5598000,75.088158,MA,2.43,0.34
2014-05-28,79.104,79.248,78.704,76.93,2733300,74.990677,MA,2.43,0.34
2014-05-29,79.043,79.227,78.489,76.790001,3375600,74.854218,MA,2.43,0.34
2014-05-30,78.786,79.022,78.324,76.449997,5003500,74.522781,MA,2.43,0.34
2014-06-02,78.755,79.207,78.201,77.050003,3046400,75.107658,MA,2.43,0.34
2014-06-03,78.745,78.991,78.212,76.349998,2619100,74.425308,MA,2.43,0.34
2014-06-04,78.283,78.509,77.781,76.32,2794700,74.39608,MA,2.43,0.34
2014-06-05,78.294,79.166,78.109,76.839996,2680300,74.902954,MA,2.43,0.34
2014-06-06,78.991,79.894,78.889,77.470001,3113900,75.51709,MA,2.43,0.34
2014-06-09,79.32,79.494,78.735,76.860001,3499900,74.922447,MA,2.43,0.34
2014-06-10,78.725,79.566,78.55,77.360001,3396100,75.409836,MA,2.43,0.34
2014-06-11,78.95,79.432,78.704,76.870003,3427500,74.932198,MA,2.43,0.34
2014-06-12,78.971,79.135,77.411,75.720001,3836400,73.811188,MA,2.43,0.34
2014-06-13,77.678,78.109,77.073,75.940002,3194900,74.025658,MA,2.43,0.34
2014-06-16,77.555,77.74,76.837,75.110001,5673600,73.216576,MA,2.43,0.34
2014-06-17,77.083,77.381,76.478,74.980003,4163700,73.089836,MA,2.43,0.34
2014-06-18,76.888,77.155,76.324,75.120003,3820800,73.226311,MA,2.43,0.34
2014-06-19,77.022,77.37,76.016,74.269997,5501900,72.397736,MA,2.43,0.34
2014-06-20,76.457,76.95,75.38,73.809998,9339300,71.949326,MA,2.43,0.34
2014-06-23,75.493,76.221,75.093,74.139999,4899900,72.271011,MA,2.43,0.34
2014-06-24,76.006,76.724,74.426,72.699997,5943800,70.86731,MA,2.43,0.34
2014-06-25,74.436,75.452,74.416,73.040001,3813600,71.198761,MA,2.43,0.34
2014-06-26,75.155,75.175,74.436,72.769997,4085000,70.935562,MA,2.43,0.34
2014-06-27,74.395,75.514,74.324,73.400002,12447500,71.54966,MA,2.43,0.34
2014-06-30,75.134,75.791,74.949,73.470001,4737000,71.617905,MA,2.43,0.34
2014-07-01,76.119,77.873,76.057,75.529999,6330900,73.625984,MA,2.43,0.34
2014-07-02,76.796,78.366,76.796,76.199997,3973700,74.279083,MA,2.43,0.34
2014-07-03,78.581,78.889,78.324,76.739998,3213400,74.805481,MA,2.43,0.34
2014-07-07,78.304,78.509,77.792,76.18,3591100,74.366188,MA,2.43,0.39
2014-07-08,77.966,78.007,76.962,75.690002,3903600,73.887863,MA,2.43,0.39
2014-07-09,77.72,78.54,77.444,76.629997,3337000,74.805481,MA,2.43,0.39
2014-07-10,77.495,77.813,76.573,75.470001,3318000,73.673103,MA,2.43,0.39
2014-07-11,77.382,77.7,77.096,75.830002,2759000,74.024521,MA,2.43,0.39
2014-07-14,78.304,79.605,77.895,77.330002,5585800,75.488823,MA,2.43,0.39
2014-07-15,79.892,81.152,79.759,78.32,7508400,76.455246,MA,2.43,0.39
